;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
718,-0.00882,0.396443,-0.00310976
719,-0.00881,0.396443,-0.00310976
720,-0.0088,0.396443,-0.00310976
721,-0.00879,0.379739,-0.00310976
722,-0.00878,0.379739,-0.00310976
723,-0.00877,0.379739,-0.00310976
724,-0.00876,0.363035,-0.00310976
725,-0.00875,0.363035,-0.00310976
726,-0.00874,0.346332,-0.00310976
727,-0.00873,0.346332,-0.00310976
728,-0.00872,0.346332,-0.00310976
729,-0.00871,0.329628,-0.00310976
730,-0.0087,0.329628,-0.00310976
731,-0.00869,0.329628,-0.00310976
732,-0.00868,0.312924,-0.00310976
733,-0.00867,0.312924,-0.00310976
734,-0.00866,0.29622,-0.00310976
735,-0.00865,0.29622,-0.00310976
736,-0.00864,0.29622,-0.00310976
737,-0.00863,0.262813,-0.00310976
738,-0.00862,0.262813,-0.00310976
739,-0.00861,0.246109,-0.00310976
740,-0.0086,0.246109,-0.00310976
741,-0.00859,0.229406,-0.00310976
742,-0.00858,0.229406,-0.00310976
743,-0.00857,0.229406,-0.00310976
744,-0.00856,0.212702,-0.00310976
745,-0.00855,0.212702,-0.00310976
746,-0.00854,0.195998,-0.00310976
747,-0.00853,0.195998,-0.00310976
748,-0.00852,0.195998,-0.00310976
749,-0.00851,0.179294,-0.00310976
750,-0.0085,0.179294,-0.00310976
751,-0.00849,0.162591,-0.00310976
752,-0.00848,0.162591,-0.00310976
753,-0.00847,0.162591,6.43283e-05
754,-0.00846,0.162591,-0.00152272
755,-0.00845,0.145887,-0.00152272
756,-0.00844,0.145887,6.43283e-05
757,-0.00843,0.129183,-0.00310976
758,-0.00842,0.129183,-0.00310976
759,-0.00841,0.112479,-0.00310976
760,-0.0084,0.112479,-0.00310976
761,-0.00839,0.0957758,-0.00310976
762,-0.00838,0.0957758,-0.00310976
763,-0.00837,0.0957758,-0.00310976
764,-0.00836,0.079072,-0.00310976
765,-0.00835,0.079072,-0.00310976
766,-0.00834,0.079072,-0.00310976
767,-0.00833,0.0623683,-0.00310976
768,-0.00832,0.0623683,-0.00310976
769,-0.00831,0.0456646,-0.00310976
770,-0.0083,0.0456646,-0.00152272
771,-0.00829,0.0289609,6.43283e-05
772,-0.00828,0.0289609,-0.00310976
773,-0.00827,0.0289609,-0.00310976
774,-0.00826,0.0122571,-0.00310976
775,-0.00825,0.0122571,-0.00310976
776,-0.00824,-0.0211503,-0.00310976
777,-0.00823,-0.0211503,-0.00310976
778,-0.00822,-0.037854,-0.00310976
779,-0.00821,-0.037854,-0.00310976
780,-0.0082,-0.037854,-0.00310976
781,-0.00819,-0.0545577,-0.00310976
782,-0.00818,-0.0545577,-0.00310976
783,-0.00817,-0.0545577,-0.00310976
784,-0.00816,-0.0712615,-0.00310976
785,-0.00815,-0.0712615,-0.00152272
786,-0.00814,-0.0879652,-0.00152272
787,-0.00813,-0.0879652,-0.00152272
788,-0.00812,-0.0879652,-0.00152272
789,-0.00811,-0.0712615,-0.00310976
790,-0.0081,-0.0712615,-0.00310976
791,-0.00809,-0.0712615,-0.00310976
792,-0.00808,-0.0545577,-0.00310976
793,-0.00807,-0.0545577,-0.00310976
794,-0.00806,-0.0545577,-0.00310976
795,-0.00805,-0.037854,-0.00310976
796,-0.00804,-0.037854,-0.00310976
797,-0.00803,-0.0211503,-0.00310976
798,-0.00802,-0.0211503,-0.00310976
799,-0.00801,-0.0211503,-0.00310976
800,-0.008,0.0122571,-0.00310976
801,-0.00799,0.0122571,-0.00310976
802,-0.00798,0.0289609,-0.00310976
803,-0.00797,0.0289609,-0.00310976
804,-0.00796,0.0456646,-0.00310976
805,-0.00795,0.0456646,-0.00310976
806,-0.00794,0.0456646,-0.00310976
807,-0.00793,0.0623683,-0.00310976
808,-0.00792,0.0623683,-0.00310976
809,-0.00791,0.079072,-0.00310976
810,-0.0079,0.079072,-0.00310976
811,-0.00789,0.079072,-0.00310976
812,-0.00788,0.0957758,-0.00310976
813,-0.00787,0.0957758,-0.00310976
814,-0.00786,0.112479,-0.00310976
815,-0.00785,0.112479,-0.00310976
816,-0.00784,0.112479,-0.00310976
817,-0.00783,0.129183,-0.00310976
818,-0.00782,0.129183,-0.00310976
819,-0.00781,0.145887,-0.00310976
820,-0.0078,0.145887,-0.00310976
821,-0.00779,0.145887,-0.00310976
822,-0.00778,0.162591,-0.00310976
823,-0.00777,0.162591,-0.00310976
824,-0.00776,0.179294,-0.00310976
825,-0.00775,0.179294,-0.00310976
826,-0.00774,0.195998,-0.00310976
827,-0.00773,0.195998,-0.00310976
828,-0.00772,0.195998,-0.00310976
829,-0.00771,0.212702,-0.00310976
830,-0.0077,0.212702,-0.00310976
831,-0.00769,0.229406,-0.00310976
832,-0.00768,0.229406,-0.00310976
833,-0.00767,0.229406,-0.00310976
834,-0.00766,0.246109,-0.00310976
835,-0.00765,0.246109,-0.00310976
836,-0.00764,0.246109,-0.00310976
837,-0.00763,0.262813,-0.00310976
838,-0.00762,0.262813,-0.00310976
839,-0.00761,0.29622,-0.00310976
840,-0.0076,0.29622,-0.00310976
841,-0.00759,0.29622,-0.00310976
842,-0.00758,0.312924,-0.00310976
843,-0.00757,0.312924,-0.00310976
844,-0.00756,0.329628,-0.00310976
845,-0.00755,0.329628,-0.00310976
846,-0.00754,0.329628,-0.00310976
847,-0.00753,0.346332,-0.00310976
848,-0.00752,0.346332,-0.00310976
849,-0.00751,0.346332,-0.00310976
850,-0.0075,0.363035,-0.00310976
851,-0.00749,0.363035,-0.00310976
852,-0.00748,0.379739,-0.00310976
853,-0.00747,0.379739,-0.00310976
854,-0.00746,0.379739,-0.00310976
855,-0.00745,0.396443,-0.00310976
856,-0.00744,0.396443,-0.00310976
857,-0.00743,0.396443,-0.00310976
858,-0.00742,0.413146,-0.00469681
859,-0.00741,0.413146,-0.00469681
860,-0.0074,0.42985,-0.00469681
861,-0.00739,0.42985,-0.00152272
862,-0.00738,0.42985,-0.00310976
863,-0.00737,0.446554,-0.00310976
864,-0.00736,0.446554,-0.00469681
865,-0.00735,0.446554,-0.00469681
866,-0.00734,0.463258,-0.00469681
867,-0.00733,0.463258,-0.00469681
868,-0.00732,0.479961,-0.00469681
869,-0.00731,0.496665,-0.00152272
870,-0.0073,0.513369,-0.00310976
871,-0.00729,0.513369,6.43283e-05
872,-0.00728,0.546776,-0.00310976
873,-0.00727,0.513369,-0.00310976
874,-0.00726,0.513369,-0.00310976
875,-0.00725,0.530073,-0.00469681
876,-0.00724,0.530073,-0.00469681
877,-0.00723,0.530073,-0.00469681
878,-0.00722,0.546776,-0.00469681
879,-0.00721,0.546776,-0.00469681
880,-0.0072,0.580184,-0.00469681
881,-0.00719,0.580184,-0.00469681
882,-0.00718,0.596887,-0.00469681
883,-0.00717,0.596887,-0.00469681
884,-0.00716,0.613591,-0.00310976
885,-0.00715,0.613591,-0.00310976
886,-0.00714,0.613591,-0.00469681
887,-0.00713,0.630295,-0.00152272
888,-0.00712,0.630295,-0.00310976
889,-0.00711,0.630295,-0.00469681
890,-0.0071,0.646999,-0.00469681
891,-0.00709,0.646999,-0.00469681
892,-0.00708,0.680406,-0.00469681
893,-0.00707,0.663702,-0.00469681
894,-0.00706,0.663702,-0.00469681
895,-0.00705,0.680406,-0.00469681
896,-0.00704,0.680406,-0.00469681
897,-0.00703,0.680406,-0.00469681
898,-0.00702,0.713813,-0.00469681
899,-0.00701,0.69711,-0.00310976
900,-0.007,0.713813,-0.00310976
901,-0.00699,0.713813,-0.00310976
902,-0.00698,0.730517,-0.00310976
903,-0.00697,0.730517,-0.00310976
904,-0.00696,0.747221,-0.00310976
905,-0.00695,0.747221,-0.00310976
906,-0.00694,0.747221,-0.00310976
907,-0.00693,0.780628,-0.00310976
908,-0.00692,0.763925,-0.00310976
909,-0.00691,0.763925,-0.00310976
910,-0.0069,0.763925,-0.00469681
911,-0.00689,0.763925,-0.00469681
912,-0.00688,0.797332,-0.00469681
913,-0.00687,0.780628,-0.00469681
914,-0.00686,0.797332,-0.00469681
915,-0.00685,0.797332,-0.00469681
916,-0.00684,0.814036,-0.00469681
917,-0.00683,0.830739,-0.00310976
918,-0.00682,0.830739,-0.00310976
919,-0.00681,0.830739,-0.00469681
920,-0.0068,0.864147,-0.00469681
921,-0.00679,0.864147,-0.00310976
922,-0.00678,0.864147,-0.00152272
923,-0.00677,0.880851,-0.00310976
924,-0.00676,0.880851,-0.00469681
925,-0.00675,0.880851,-0.00469681
926,-0.00674,0.897554,-0.00469681
927,-0.00673,0.897554,-0.00469681
928,-0.00672,0.897554,-0.00469681
929,-0.00671,0.914258,-0.00469681
930,-0.0067,0.914258,-0.00469681
931,-0.00669,0.947666,-0.00469681
932,-0.00668,0.930962,-0.00469681
933,-0.00667,0.930962,-0.00469681
934,-0.00666,0.964369,-0.00469681
935,-0.00665,0.947666,-0.00469681
936,-0.00664,0.964369,-0.00469681
937,-0.00663,0.964369,-0.00469681
938,-0.00662,0.981073,-0.00469681
939,-0.00661,0.981073,-0.00469681
940,-0.0066,0.981073,-0.00469681
941,-0.00659,1.01448,-0.00469681
942,-0.00658,0.997777,-0.00469681
943,-0.00657,1.01448,-0.00469681
944,-0.00656,1.01448,-0.00469681
945,-0.00655,1.01448,-0.00469681
946,-0.00654,1.03118,-0.00469681
947,-0.00653,1.03118,-0.00469681
948,-0.00652,1.03118,-0.00469681
949,-0.00651,1.04789,-0.00469681
950,-0.0065,1.04789,-0.00469681
951,-0.00649,1.04789,-0.00469681
952,-0.00648,1.0813,-0.00469681
953,-0.00647,1.06459,-0.00469681
954,-0.00646,1.0813,-0.00469681
955,-0.00645,1.0813,-0.00469681
956,-0.00644,1.098,-0.00469681
957,-0.00643,1.098,-0.00469681
958,-0.00642,1.098,-0.00469681
959,-0.00641,1.1147,-0.00469681
960,-0.0064,1.1147,-0.00469681
961,-0.00639,1.14811,-0.00469681
962,-0.00638,1.14811,-0.00469681
963,-0.00637,1.14811,-0.00469681
964,-0.00636,1.14811,-0.00469681
965,-0.00635,1.18152,-0.00469681
966,-0.00634,1.16481,-0.00469681
967,-0.00633,1.18152,-0.00469681
968,-0.00632,1.18152,-0.00469681
969,-0.00631,1.19822,-0.00469681
970,-0.0063,1.19822,-0.00469681
971,-0.00629,1.19822,-0.00469681
972,-0.00628,1.21493,-0.00469681
973,-0.00627,1.21493,-0.00469681
974,-0.00626,1.21493,-0.00469681
975,-0.00625,1.23163,-0.00469681
976,-0.00624,1.23163,-0.00469681
977,-0.00623,1.23163,-0.00469681
978,-0.00622,1.26504,-0.00469681
979,-0.00621,1.24833,-0.00469681
980,-0.0062,1.26504,-0.00469681
981,-0.00619,1.26504,-0.00469681
982,-0.00618,1.26504,-0.00469681
983,-0.00617,1.29844,-0.00469681
984,-0.00616,1.28174,-0.00469681
985,-0.00615,1.29844,-0.00469681
986,-0.00614,1.29844,-0.00469681
987,-0.00613,1.29844,-0.00469681
988,-0.00612,1.33185,-0.00469681
989,-0.00611,1.31515,-0.00469681
990,-0.0061,1.31515,-0.00469681
991,-0.00609,1.34855,-0.00469681
992,-0.00608,1.33185,-0.00469681
993,-0.00607,1.34855,-0.00469681
994,-0.00606,1.34855,-0.00469681
995,-0.00605,1.34855,-0.00469681
996,-0.00604,1.38196,-0.00469681
997,-0.00603,1.36526,-0.00469681
998,-0.00602,1.38196,-0.00469681
999,-0.00601,1.38196,-0.00469681
1000,-0.006,1.38196,-0.00469681
1001,-0.00599,1.43207,-0.00469681
1002,-0.00598,1.39867,-0.00469681
1003,-0.00597,1.43207,-0.00469681
1004,-0.00596,1.43207,-0.00469681
1005,-0.00595,1.43207,-0.00469681
1006,-0.00594,1.44878,-0.00469681
1007,-0.00593,1.44878,-0.00469681
1008,-0.00592,1.46548,-0.00469681
1009,-0.00591,1.46548,-0.00469681
1010,-0.0059,1.46548,-0.00469681
1011,-0.00589,1.46548,-0.00469681
1012,-0.00588,1.49889,-0.00469681
1013,-0.00587,1.48218,-0.00469681
1014,-0.00586,1.49889,-0.00469681
1015,-0.00585,1.49889,-0.00469681
1016,-0.00584,1.49889,-0.00469681
1017,-0.00583,1.5323,-0.00152272
1018,-0.00582,1.5323,-0.00310976
1019,-0.00581,1.5323,-0.00310976
1020,-0.0058,1.5323,-0.00152272
1021,-0.00579,1.5657,-0.00152272
1022,-0.00578,1.549,-0.00152272
1023,-0.00577,1.549,-0.00152272
1024,-0.00576,1.5657,0.00165137
1025,-0.00575,1.5657,0.00165137
1026,-0.00574,1.5657,0.00165137
1027,-0.00573,1.59911,0.00165137
1028,-0.00572,1.58241,0.00323842
1029,-0.00571,1.58241,0.00641251
1030,-0.0057,1.59911,0.00641251
1031,-0.00569,1.59911,0.00641251
1032,-0.00568,1.59911,0.00799956
1033,-0.00567,1.59911,0.00958661
1034,-0.00566,1.59911,0.0111737
1035,-0.00565,1.63252,0.0127607
1036,-0.00564,1.61581,0.0175218
1037,-0.00563,1.61581,0.0191089
1038,-0.00562,1.61581,0.0191089
1039,-0.00561,1.64922,0.022283
1040,-0.0056,1.63252,0.0254571
1041,-0.00559,1.63252,0.0270441
1042,-0.00558,1.64922,0.0286312
1043,-0.00557,1.64922,0.0318053
1044,-0.00556,1.64922,0.0333923
1045,-0.00555,1.64922,0.0365664
1046,-0.00554,1.64922,0.0381534
1047,-0.00553,1.64922,0.0429146
1048,-0.00552,1.64922,0.0445016
1049,-0.00551,1.64922,0.0460887
1050,-0.0055,1.66593,0.0492628
1051,-0.00549,1.66593,0.0524369
1052,-0.00548,1.66593,0.055611
1053,-0.00547,1.66593,0.058785
1054,-0.00546,1.66593,0.0603721
1055,-0.00545,1.68263,0.0635462
1056,-0.00544,1.68263,0.0683073
1057,-0.00543,1.68263,0.0714814
1058,-0.00542,1.68263,0.0730685
1059,-0.00541,1.68263,0.0762426
1060,-0.0054,1.68263,0.0794166
1061,-0.00539,1.68263,0.0825907
1062,-0.00538,1.68263,0.0857648
1063,-0.00537,1.68263,0.0873519
1064,-0.00536,1.68263,0.090526
1065,-0.00535,1.68263,0.0952871
1066,-0.00534,1.68263,0.0984612
1067,-0.00533,1.68263,0.101635
1068,-0.00532,1.73274,0.107983
1069,-0.00531,1.71604,0.109571
1070,-0.0053,1.71604,0.112745
1071,-0.00529,1.71604,0.115919
1072,-0.00528,1.71604,0.12068
1073,-0.00527,1.71604,0.123854
1074,-0.00526,1.74944,0.127028
1075,-0.00525,1.71604,0.130202
1076,-0.00524,1.74944,0.133376
1077,-0.00523,1.73274,0.138137
1078,-0.00522,1.73274,0.141311
1079,-0.00521,1.73274,0.146073
1080,-0.0052,1.73274,0.149247
1081,-0.00519,1.73274,0.152421
1082,-0.00518,1.73274,0.155595
1083,-0.00517,1.73274,0.158769
1084,-0.00516,1.74944,0.161943
1085,-0.00515,1.74944,0.165117
1086,-0.00514,1.74944,0.171465
1087,-0.00513,1.74944,0.174639
1088,-0.00512,1.74944,0.177814
1089,-0.00511,1.74944,0.180988
1090,-0.0051,1.74944,0.184162
1091,-0.00509,1.74944,0.188923
1092,-0.00508,1.74944,0.192097
1093,-0.00507,1.73274,0.193684
1094,-0.00506,1.76615,0.201619
1095,-0.00505,1.74944,0.203206
1096,-0.00504,1.74944,0.20638
1097,-0.00503,1.74944,0.211141
1098,-0.00502,1.74944,0.214316
1099,-0.00501,1.76615,0.21749
1100,-0.005,1.76615,0.223838
1101,-0.00499,1.74944,0.227012
1102,-0.00498,1.76615,0.231773
1103,-0.00497,1.76615,0.23336
1104,-0.00496,1.76615,0.239708
1105,-0.00495,1.76615,0.242882
1106,-0.00494,1.76615,0.247644
1107,-0.00493,1.76615,0.250818
1108,-0.00492,1.76615,0.253992
1109,-0.00491,1.76615,0.257166
1110,-0.0049,1.76615,0.261927
1111,-0.00489,1.76615,0.265101
1112,-0.00488,1.76615,0.268275
1113,-0.00487,1.76615,0.273036
1114,-0.00486,1.76615,0.277797
1115,-0.00485,1.76615,0.280972
1116,-0.00484,1.76615,0.284146
1117,-0.00483,1.76615,0.28732
1118,-0.00482,1.76615,0.292081
1119,-0.00481,1.76615,0.295255
1120,-0.0048,1.79956,0.298429
1121,-0.00479,1.78285,0.304777
1122,-0.00478,1.78285,0.306364
1123,-0.00477,1.78285,0.312712
1124,-0.00476,1.78285,0.315887
1125,-0.00475,1.78285,0.317474
1126,-0.00474,1.78285,0.325409
1127,-0.00473,1.78285,0.328583
1128,-0.00472,1.78285,0.331757
1129,-0.00471,1.78285,0.336518
1130,-0.0047,1.78285,0.339692
1131,-0.00469,1.78285,0.342866
1132,-0.00468,1.78285,0.344453
1133,-0.00467,1.78285,0.352389
1134,-0.00466,1.78285,0.355563
1135,-0.00465,1.81626,0.358737
1136,-0.00464,1.78285,0.363498
1137,-0.00463,1.78285,0.366672
1138,-0.00462,1.81626,0.371433
1139,-0.00461,1.79956,0.376194
1140,-0.0046,1.79956,0.380955
1141,-0.00459,1.79956,0.382542
1142,-0.00458,1.79956,0.387304
1143,-0.00457,1.79956,0.392065
1144,-0.00456,1.81626,0.395239
1145,-0.00455,1.78285,0.4
1146,-0.00454,1.78285,0.403174
1147,-0.00453,1.81626,0.407935
1148,-0.00452,1.79956,0.411109
1149,-0.00451,1.79956,0.41587
1150,-0.0045,1.79956,0.419045
1151,-0.00449,1.79956,0.422219
1152,-0.00448,1.83296,0.430154
1153,-0.00447,1.83296,0.433328
1154,-0.00446,1.84967,0.438089
1155,-0.00445,1.81626,0.441263
1156,-0.00444,1.81626,0.444437
1157,-0.00443,1.81626,0.447611
1158,-0.00442,1.81626,0.452373
1159,-0.00441,1.81626,0.455547
1160,-0.0044,1.79956,0.461895
1161,-0.00439,1.83296,0.463482
1162,-0.00438,1.81626,0.466656
1163,-0.00437,1.81626,0.471417
1164,-0.00436,1.81626,0.479352
1165,-0.00435,1.81626,0.480939
1166,-0.00434,1.81626,0.484113
1167,-0.00433,1.81626,0.488875
1168,-0.00432,1.81626,0.492049
1169,-0.00431,1.81626,0.498397
1170,-0.0043,1.81626,0.499984
1171,-0.00429,1.81626,0.504745
1172,-0.00428,1.81626,0.511093
1173,-0.00427,1.84967,0.514267
1174,-0.00426,1.83296,0.517441
1175,-0.00425,1.83296,0.520616
1176,-0.00424,1.84967,0.52379
1177,-0.00423,1.81626,0.531725
1178,-0.00422,1.84967,0.533312
1179,-0.00421,1.83296,0.536486
1180,-0.0042,1.83296,0.542834
1181,-0.00419,1.83296,0.544421
1182,-0.00418,1.83296,0.550769
1183,-0.00417,1.83296,0.553944
1184,-0.00416,1.83296,0.557118
1185,-0.00415,1.83296,0.563466
1186,-0.00414,1.83296,0.56664
1187,-0.00413,1.83296,0.569814
1188,-0.00412,1.83296,0.574575
1189,-0.00411,1.83296,0.579336
1190,-0.0041,1.83296,0.584097
1191,-0.00409,1.83296,0.587271
1192,-0.00408,1.83296,0.590446
1193,-0.00407,1.84967,0.59362
1194,-0.00406,1.84967,0.599968
1195,-0.00405,1.84967,0.604729
1196,-0.00404,1.84967,0.607903
1197,-0.00403,1.84967,0.612664
1198,-0.00402,1.84967,0.614251
1199,-0.00401,1.84967,0.620599
1200,-0.004,1.84967,0.625361
1201,-0.00399,1.84967,0.630122
1202,-0.00398,1.84967,0.633296
1203,-0.00397,1.84967,0.63647
1204,-0.00396,1.84967,0.641231
1205,-0.00395,1.84967,0.645992
1206,-0.00394,1.84967,0.647579
1207,-0.00393,1.84967,0.650753
1208,-0.00392,1.84967,0.658689
1209,-0.00391,1.84967,0.661863
1210,-0.0039,1.86637,0.666624
1211,-0.00389,1.86637,0.669798
1212,-0.00388,1.84967,0.674559
1213,-0.00387,1.84967,0.677733
1214,-0.00386,1.84967,0.682494
1215,-0.00385,1.84967,0.685668
1216,-0.00384,1.86637,0.688842
1217,-0.00383,1.86637,0.695191
1218,-0.00382,1.86637,0.698365
1219,-0.00381,1.86637,0.703126
1220,-0.0038,1.86637,0.707887
1221,-0.00379,1.86637,0.712648
1222,-0.00378,1.86637,0.715822
1223,-0.00377,1.86637,0.720583
1224,-0.00376,1.86637,0.723757
1225,-0.00375,1.86637,0.726932
1226,-0.00374,1.86637,0.730106
1227,-0.00373,1.84967,0.736454
1228,-0.00372,1.88307,0.739628
1229,-0.00371,1.86637,0.744389
1230,-0.0037,1.86637,0.74915
1231,-0.00369,1.86637,0.752324
1232,-0.00368,1.86637,0.755498
1233,-0.00367,1.86637,0.761847
1234,-0.00366,1.86637,0.765021
1235,-0.00365,1.86637,0.769782
1236,-0.00364,1.86637,0.772956
1237,-0.00363,1.86637,0.77613
1238,-0.00362,1.86637,0.780891
1239,-0.00361,1.86637,0.785652
1240,-0.0036,1.86637,0.790413
1241,-0.00359,1.86637,0.793588
1242,-0.00358,1.88307,0.798349
1243,-0.00357,1.88307,0.801523
1244,-0.00356,1.88307,0.809458
1245,-0.00355,1.88307,0.812632
1246,-0.00354,1.89978,0.815806
1247,-0.00353,1.86637,0.81898
1248,-0.00352,1.88307,0.822154
1249,-0.00351,1.88307,0.825328
1250,-0.0035,1.86637,0.831677
1251,-0.00349,1.89978,0.836438
1252,-0.00348,1.88307,0.839612
1253,-0.00347,1.88307,0.844373
1254,-0.00346,1.88307,0.847547
1255,-0.00345,1.88307,0.850721
1256,-0.00344,1.88307,0.857069
1257,-0.00343,1.88307,0.86183
1258,-0.00342,1.88307,0.865005
1259,-0.00341,1.88307,0.868179
1260,-0.0034,1.88307,0.871353
1261,-0.00339,1.88307,0.877701
1262,-0.00338,1.88307,0.880875
1263,-0.00337,1.88307,0.885636
1264,-0.00336,1.89978,0.88881
1265,-0.00335,1.89978,0.893571
1266,-0.00334,1.91648,0.89992
1267,-0.00333,1.88307,0.903094
1268,-0.00332,1.88307,0.906268
1269,-0.00331,1.88307,0.911029
1270,-0.0033,1.88307,0.91579
1271,-0.00329,1.88307,0.918964
1272,-0.00328,1.89978,0.922138
1273,-0.00327,1.89978,0.928486
1274,-0.00326,1.89978,0.930073
1275,-0.00325,1.91648,0.938009
1276,-0.00324,1.88307,0.939596
1277,-0.00323,1.88307,0.945944
1278,-0.00322,1.91648,0.949118
1279,-0.00321,1.89978,0.952292
1280,-0.0032,1.89978,0.957053
1281,-0.00319,1.89978,0.963401
1282,-0.00318,1.89978,0.966576
1283,-0.00317,1.89978,0.96975
1284,-0.00316,1.89978,0.972924
1285,-0.00315,1.89978,0.979272
1286,-0.00314,1.89978,0.980859
1287,-0.00313,1.89978,0.990381
1288,-0.00312,1.89978,0.984033
1289,-0.00311,1.89978,0.982446
1290,-0.0031,1.89978,0.976098
1291,-0.00309,1.89978,0.974511
1292,-0.00308,1.89978,0.968163
1293,-0.00307,1.89978,0.966576
1294,-0.00306,1.89978,0.963401
1295,-0.00305,1.89978,0.955466
1296,-0.00304,1.89978,0.952292
1297,-0.00303,1.89978,0.949118
1298,-0.00302,1.89978,0.945944
1299,-0.00301,1.89978,0.939596
1300,-0.003,1.91648,0.938009
1301,-0.00299,1.89978,0.930073
1302,-0.00298,1.91648,0.928486
1303,-0.00297,1.88307,0.922138
1304,-0.00296,1.88307,0.918964
1305,-0.00295,1.88307,0.91579
1306,-0.00294,1.88307,0.911029
1307,-0.00293,1.88307,0.906268
1308,-0.00292,1.88307,0.903094
1309,-0.00291,1.88307,0.896746
1310,-0.0029,1.88307,0.895158
1311,-0.00289,1.88307,0.88881
1312,-0.00288,1.88307,0.885636
1313,-0.00287,1.88307,0.880875
1314,-0.00286,1.88307,0.876114
1315,-0.00285,1.88307,0.87294
1316,-0.00284,1.88307,0.869766
1317,-0.00283,1.88307,0.866592
1318,-0.00282,1.88307,0.863418
1319,-0.00281,1.88307,0.855482
1320,-0.0028,1.88307,0.852308
1321,-0.00279,1.88307,0.847547
1322,-0.00278,1.88307,0.84596
1323,-0.00277,1.88307,0.839612
1324,-0.00276,1.86637,0.836438
1325,-0.00275,1.88307,0.83009
1326,-0.00274,1.88307,0.826915
1327,-0.00273,1.88307,0.823741
1328,-0.00272,1.88307,0.820567
1329,-0.00271,1.88307,0.815806
1330,-0.0027,1.88307,0.814219
1331,-0.00269,1.88307,0.806284
1332,-0.00268,1.88307,0.80311
1333,-0.00267,1.86637,0.798349
1334,-0.00266,1.86637,0.795175
1335,-0.00265,1.86637,0.792
1336,-0.00264,1.86637,0.787239
1337,-0.00263,1.86637,0.780891
1338,-0.00262,1.86637,0.777717
1339,-0.00261,1.86637,0.774543
1340,-0.0026,1.86637,0.771369
1341,-0.00259,1.86637,0.768195
1342,-0.00258,1.86637,0.761847
1343,-0.00257,1.86637,0.758672
1344,-0.00256,1.86637,0.753911
1345,-0.00255,1.86637,0.74915
1346,-0.00254,1.86637,0.744389
1347,-0.00253,1.86637,0.741215
1348,-0.00252,1.86637,0.736454
1349,-0.00251,1.84967,0.73328
1350,-0.0025,1.84967,0.726932
1351,-0.00249,1.84967,0.723757
1352,-0.00248,1.88307,0.720583
1353,-0.00247,1.86637,0.717409
1354,-0.00246,1.88307,0.712648
1355,-0.00245,1.84967,0.709474
1356,-0.00244,1.86637,0.703126
1357,-0.00243,1.86637,0.699952
1358,-0.00242,1.84967,0.695191
1359,-0.00241,1.84967,0.692017
1360,-0.0024,1.84967,0.685668
1361,-0.00239,1.84967,0.684081
1362,-0.00238,1.84967,0.680907
1363,-0.00237,1.84967,0.672972
1364,-0.00236,1.84967,0.671385
1365,-0.00235,1.84967,0.665037
1366,-0.00234,1.84967,0.66345
1367,-0.00233,1.84967,0.660276
1368,-0.00232,1.84967,0.65234
1369,-0.00231,1.84967,0.650753
1370,-0.0023,1.84967,0.647579
1371,-0.00229,1.84967,0.642818
1372,-0.00228,1.84967,0.63647
1373,-0.00227,1.84967,0.634883
1374,-0.00226,1.84967,0.631709
1375,-0.00225,1.84967,0.625361
1376,-0.00224,1.86637,0.620599
1377,-0.00223,1.83296,0.617425
1378,-0.00222,1.83296,0.614251
1379,-0.00221,1.84967,0.611077
1380,-0.0022,1.84967,0.604729
1381,-0.00219,1.83296,0.599968
1382,-0.00218,1.83296,0.596794
1383,-0.00217,1.83296,0.59362
1384,-0.00216,1.86637,0.588858
1385,-0.00215,1.84967,0.585684
1386,-0.00214,1.84967,0.58251
1387,-0.00213,1.84967,0.576162
1388,-0.00212,1.83296,0.571401
1389,-0.00211,1.83296,0.568227
1390,-0.0021,1.83296,0.565053
1391,-0.00209,1.83296,0.558705
1392,-0.00208,1.83296,0.555531
1393,-0.00207,1.83296,0.553944
1394,-0.00206,1.83296,0.546008
1395,-0.00205,1.83296,0.542834
1396,-0.00204,1.83296,0.53966
1397,-0.00203,1.83296,0.536486
1398,-0.00202,1.83296,0.533312
1399,-0.00201,1.83296,0.528551
1400,-0.002,1.83296,0.52379
1401,-0.00199,1.84967,0.520616
1402,-0.00198,1.81626,0.515854
1403,-0.00197,1.81626,0.511093
1404,-0.00196,1.81626,0.507919
1405,-0.00195,1.84967,0.504745
1406,-0.00194,1.84967,0.498397
1407,-0.00193,1.81626,0.495223
1408,-0.00192,1.81626,0.490462
1409,-0.00191,1.81626,0.488875
1410,-0.0019,1.81626,0.482526
1411,-0.00189,1.81626,0.479352
1412,-0.00188,1.81626,0.474591
1413,-0.00187,1.81626,0.46983
1414,-0.00186,1.81626,0.466656
1415,-0.00185,1.81626,0.463482
1416,-0.00184,1.81626,0.458721
1417,-0.00183,1.81626,0.455547
1418,-0.00182,1.81626,0.449198
1419,-0.00181,1.81626,0.446024
1420,-0.0018,1.81626,0.44285
1421,-0.00179,1.81626,0.438089
1422,-0.00178,1.79956,0.434915
1423,-0.00177,1.83296,0.431741
1424,-0.00176,1.79956,0.42698
1425,-0.00175,1.79956,0.422219
